ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,TP_AGREMIACAO,SG_PARTIDO,NM_COLIGACAO,DS_NACIONALIDADE,SG_UF_NASCIMENTO,DT_NASCIMENTO,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SIT_TOT_TURNO,ST_REELEICAO,DS_SITUACAO_CANDIDATO_PLEITO
2018,MG,DEPUTADO FEDERAL,MARIA DE FÁTIMA SOUZA RODRIGUES,FATINHA DA CABANA,APTO,DEFERIDO,COLIGAÇÃO,PHS,COMPROMISSO POR MINAS,BRASILEIRA NATA,MG,22/06/1977,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,AP,DEPUTADO FEDERAL,WALKER MIRANDA ALFAIA,WALKER ALFAIA,INAPTO,RENÚNCIA,COLIGAÇÃO,PSB,COM O POVO PRA RENASCER,BRASILEIRA NATA,PA,06/09/1982,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,#NULO#,N,#NULO#
2018,MG,DEPUTADO FEDERAL,MARCIO VICENTE TEIXEIRA LIMA,DR MARCIO LIMA,APTO,DEFERIDO,COLIGAÇÃO,REDE,MINAS À FRENTE,BRASILEIRA NATA,MG,02/02/1975,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,GIOVANNI GENNARO PEDROSA DA SILVA CAPANO,GIO CAPANO,APTO,DEFERIDO,COLIGAÇÃO,PSOL,MUDAR É POSSÍVEL,BRASILEIRA NATA,RJ,03/01/1984,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,MARCELO APARECIDO DA SILVA,PR. MARCELO STEVES,APTO,DEFERIDO,PARTIDO ISOLADO,PRB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,20/07/1972,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,ANDRE ANTONIO LOPES DO NASCIMENTO,SARGENTO LOPES,APTO,DEFERIDO,COLIGAÇÃO,PDT,RENOVAR PARA MUDAR,BRASILEIRA NATA,RJ,06/08/1966,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,RO,DEPUTADO FEDERAL,JOAO ALVES DA SILVA,JOAOZINHO DO PT,INAPTO,INDEFERIDO,COLIGAÇÃO,PT,SEM MEDO DE SER FELIZ,BRASILEIRA NATA,MA,09/03/1964,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,2500000,NÃO ELEITO,N,INDEFERIDO
2018,PE,DEPUTADO FEDERAL,WICTOR WINICIUS SANTANA ALMEIDA,WICTOR SANTANA,APTO,DEFERIDO,COLIGAÇÃO,PPL,PERNAMBUCO POR UMA PÁTRIA LIVRE,BRASILEIRA NATA,PE,02/09/1997,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,MARZO MOREIRA DOS SANTOS,MARZO MOREIRA,APTO,DEFERIDO,COLIGAÇÃO,DC,Rio Sustentável,BRASILEIRA NATA,RJ,19/10/1976,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RO,DEPUTADO FEDERAL,JIDALIAS DOS ANJOS PINTO,TIZIU JIDALIAS,APTO,DEFERIDO,COLIGAÇÃO,SOLIDARIEDADE,JUNTOS POR UM NOVO TEMPO PARA RONDONIA II,BRASILEIRA NATA,BA,06/08/1969,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,AM,DEPUTADO FEDERAL,JAILENE COELHO DA SILVA,JAILENE COELHO,APTO,DEFERIDO,COLIGAÇÃO,PSC,TRANSFORMAÇÃO POR UM NOVO AMAZONAS,BRASILEIRA NATA,AM,01/02/1998,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,GO,DEPUTADO FEDERAL,ZAMOR DE MAGALHÃES ALMEIDA,MAJOR ZAMOR,APTO,DEFERIDO,COLIGAÇÃO,PSL,PÁTRIA E FAMÍLIA CRISTÃ,BRASILEIRA NATA,GO,21/09/1929,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,PE,DEPUTADO FEDERAL,POTYRA VIEIRA DOS SANTOS,POTYRA,APTO,DEFERIDO,PARTIDO ISOLADO,DC,PARTIDO ISOLADO,BRASILEIRA NATA,SE,28/01/1992,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,LUIZ ANTONIO DA COSTA CARVALHO CORREA DA SILVA,LUIZ ANTÔNIO,APTO,DEFERIDO,COLIGAÇÃO,DC,Rio Sustentável,BRASILEIRA NATA,RJ,27/12/1940,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,ANTONIO JOAQUIM MAMEDE NETO,ANTONIO MAMEDE,APTO,DEFERIDO,PARTIDO ISOLADO,PRTB,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,18/01/1961,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,LILMAR GOUVEIA GARCIA,LIL,APTO,DEFERIDO,COLIGAÇÃO,PTB,O RIO QUER PAZ,BRASILEIRA NATA,RJ,28/02/1963,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,FABIO CIPRIANO DE MELLO,FABINHO BODINHO,APTO,DEFERIDO,PARTIDO ISOLADO,PHS,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,03/10/1981,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,CONSUELO DE FREITAS MACHADO MARTIN,CONSUELO MACHADO,APTO,DEFERIDO,PARTIDO ISOLADO,PSD,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,14/10/1973,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,LUCIANO ARAUJO JATOBA DA SILVA,JATOBA,INAPTO,INDEFERIDO,COLIGAÇÃO,PV,UNIDOS PARA MUDAR A BAHIA,BRASILEIRA NATA,BA,11/06/1968,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,#NULO#,N,#NULO#
2018,PI,DEPUTADO FEDERAL,LEANDRO RODRIGO RIBEIRO DE AQUINO,LEANDRO AQUINO,APTO,DEFERIDO,COLIGAÇÃO,PSOL,PODER POPULAR NA CONSTRUÇÃO DO PIAUÍ,BRASILEIRA NATA,PB,07/01/1983,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),AMARELA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PI,DEPUTADO FEDERAL,RAIMUNDO PEREIRA OLIVEIRA,R.OLIVEIRA,APTO,DEFERIDO,PARTIDO ISOLADO,DC,PARTIDO ISOLADO,BRASILEIRA NATA,PI,17/11/1955,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,LIVIA MICHELE POSSIDENTE TEIXEIRA,LIVIA POSSIDENTE TEIXEIRA,APTO,DEFERIDO,PARTIDO ISOLADO,PV,PARTIDO ISOLADO,BRASILEIRA NATA,PR,28/03/1978,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,AP,DEPUTADO FEDERAL,JURANDIL DOS SANTOS JUAREZ,JURANDIL JUAREZ OU JURANDIL,APTO,DEFERIDO,COLIGAÇÃO,DEM,ALIANÇA SOCIAL E DEMOCRATICA,BRASILEIRA NATA,PA,12/03/1950,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,LUCIANE ANDREIA ZIBETTI,LU ZIBETTI,APTO,DEFERIDO,COLIGAÇÃO,PPL,Coligação do bem e da verdade para mudar o Paraná,BRASILEIRA NATA,PR,10/08/1972,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,CE,DEPUTADO FEDERAL,JUACKELINE DE CASTRO LIMA,JUACKELINE CASTRO,APTO,DEFERIDO,COLIGAÇÃO,DEM,"PDT, PTB, DEM, PSB, PRP, PPL",BRASILEIRA NATA,CE,19/11/1970,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,LUCIANE TORRECILLAS SARRAF,LULI SARRAF,APTO,DEFERIDO,PARTIDO ISOLADO,AVANTE,PARTIDO ISOLADO,BRASILEIRA NATA,SP,08/05/1976,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PA,DEPUTADO FEDERAL,ISRAEL PEREIRA BARROS,MIQUINHA,APTO,DEFERIDO,COLIGAÇÃO,PT,PRA VIVER EM PAZ,BRASILEIRA NATA,MA,28/01/1972,MASCULINO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,CE,DEPUTADO FEDERAL,FERNANDO ANTONIO GUIMARAES,FERNANDÃO PINHEIRO,APTO,DEFERIDO,COLIGAÇÃO,DC,JUNTOS PARA RENOVAR,BRASILEIRA NATA,CE,23/09/1969,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,WALDEMAR JOSÉ DE AVILA NETO,WALDEMAR ÁVILA,APTO,DEFERIDO,PARTIDO ISOLADO,PHS,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,01/08/1981,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,PE,DEPUTADO FEDERAL,ROSANGELA CAMILO DE LIMA,ROSANGELA DE LEU,APTO,DEFERIDO,COLIGAÇÃO,PSC,PERNAMBUCO VAI MUDAR COM SEUS DEPUTADOS FEDERAIS,BRASILEIRA NATA,PE,11/01/1996,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,ARILDO MENDES DE OLIVEIRA,ARILDO MENDES,APTO,DEFERIDO,COLIGAÇÃO,PV,Rio Sustentável,BRASILEIRA NATA,RJ,12/06/1972,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,CAMILA GODOI DA SILVA RODRIGUES,PROF. CAMILA GODOI,APTO,DEFERIDO,COLIGAÇÃO,PSB,"Coligação PSB, PTB, PPS, PSC",BRASILEIRA NATA,SP,06/04/1985,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RR,DEPUTADO FEDERAL,ADALBERTO DA SILVA SANTOS,PADRE PROF. ADALBERTO,INAPTO,INDEFERIDO,COLIGAÇÃO,PDT,NA LUTA POR RORAIMA I,BRASILEIRA NATA,AM,14/06/1966,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,#NULO#,N,#NULO#
2018,MG,DEPUTADO FEDERAL,EMANUELLE RODRIGUES GONÇALVES,ENFERMEIRA EMANUELLE,APTO,DEFERIDO,PARTIDO ISOLADO,AVANTE,PARTIDO ISOLADO,BRASILEIRA NATA,MG,28/07/1990,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,AM,DEPUTADO FEDERAL,ANDREIA DANTAS DE SOUZA LIMA,ANDREIA DANTAS,INAPTO,INDEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,AM,05/01/1972,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,INDEFERIDO
2018,SP,DEPUTADO FEDERAL,LUCIANA DE ALMEIDA COSTA,LUCIANA COSTA,APTO,DEFERIDO,PARTIDO ISOLADO,PR,PARTIDO ISOLADO,BRASILEIRA NATA,SP,16/10/1972,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,DF,DEPUTADO FEDERAL,SUZANGELA MARIA ALEXANDRE COSTA,SUZANGELA LEÃO DE JUDÁ,APTO,DEFERIDO,COLIGAÇÃO,PSC,UNIDOS PELO DF 1,BRASILEIRA NATA,DF,20/12/1975,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,MARCIO AZEVEDO DUTRA,MARCIO DUTRA,INAPTO,INDEFERIDO,PARTIDO ISOLADO,PSD,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,21/12/1973,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,2500000,#NULO#,N,#NULO#
2018,DF,DEPUTADO FEDERAL,CHARLES ROBERTO DE LIMA,DR. CHARLES,APTO,DEFERIDO,COLIGAÇÃO,PHS,RENOVAR DF,BRASILEIRA NATA,MG,21/08/1955,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,ROBSON DE SOUZA BITTENCOURT,ROBSON BITTENCOURT,APTO,DEFERIDO,PARTIDO ISOLADO,PPL,PARTIDO ISOLADO,BRASILEIRA NATA,MG,25/04/1957,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,JOÃO PAULO NONATO DE MEDEIROS,JOÃO PAULO DA SOLDA,INAPTO,INDEFERIDO,COLIGAÇÃO,PV,Rio Sustentável,BRASILEIRA NATA,RJ,13/03/1980,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,INDEFERIDO
2018,RS,DEPUTADO FEDERAL,ADACIR GERALDO CARLOTTO,CARLOTTO,INAPTO,INDEFERIDO,COLIGAÇÃO,PHS,O RIO GRANDE QUE QUEREMOS,BRASILEIRA NATA,RS,16/02/1960,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,INDEFERIDO COM RECURSO
2018,MT,DEPUTADO FEDERAL,REGINALDO DA SILVA,JACK JUINA,INAPTO,INDEFERIDO,PARTIDO ISOLADO,AVANTE,PARTIDO ISOLADO,BRASILEIRA NATA,MG,11/10/1978,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,2500000,NÃO ELEITO,N,INDEFERIDO COM RECURSO
2018,RO,DEPUTADO FEDERAL,VALDINEI QUEIROZ DA SILVA,NEY QUEIROZ,INAPTO,INDEFERIDO,PARTIDO ISOLADO,PMB,PARTIDO ISOLADO,BRASILEIRA NATA,RO,21/04/1971,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,2500000,#NULO#,N,#NULO#
2018,SC,DEPUTADO FEDERAL,ELENIR DE AGUIAR SILVANO,ELENIR DE AGUIAR SILVANO,INAPTO,INDEFERIDO,COLIGAÇÃO,MDB,MUITO MAIS SANTA CATARINA,BRASILEIRA NATA,RS,15/03/1968,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,#NULO#,N,#NULO#
2018,SC,DEPUTADO FEDERAL,ELIAS DIAS DA SILVA,AGENTE ELIAS,APTO,DEFERIDO,PARTIDO ISOLADO,PTC,PARTIDO ISOLADO,BRASILEIRA NATA,SC,07/06/1978,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,EZEQUIAS SILVANO DA SILVA,EZEQUIAS SILVANO,APTO,DEFERIDO,COLIGAÇÃO,PRP,Time do Trabalho de Todos os Baianos,BRASILEIRA NATA,PE,21/02/1961,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,ANDREA SPENCER DA FONTOURA,ANDREA FONTOURA,APTO,DEFERIDO,PARTIDO ISOLADO,PT,PARTIDO ISOLADO,BRASILEIRA NATA,RS,25/10/1968,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,AP,DEPUTADO FEDERAL,EDUARDO JACINTHO FLEURY,EDUARDO FLEURY,APTO,DEFERIDO,COLIGAÇÃO,REDE,JUNTOS PODEMOS,BRASILEIRA NATA,GO,07/04/1981,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SC,DEPUTADO FEDERAL,JUNGLES SILVIO WEGHER,JUNGLES WEGHER,APTO,DEFERIDO,PARTIDO ISOLADO,PSL,PARTIDO ISOLADO,BRASILEIRA NATA,SC,15/07/1988,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,ANTÔNIO DA LUZ FURTADO,DELEGADO ANTÔNIO FURTADO,APTO,DEFERIDO,PARTIDO ISOLADO,PSL,PARTIDO ISOLADO,BRASILEIRA (NATURALIZADA),RJ,06/01/1972,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,ELEITO,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,ELVINO JOSÉ BOHN GASS,BOHN GASS,APTO,DEFERIDO,PARTIDO ISOLADO,PT,PARTIDO ISOLADO,BRASILEIRA NATA,RS,05/02/1962,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,ELEITO,S,DEFERIDO
2018,MG,DEPUTADO FEDERAL,JOÃO DOMINGOS SOUZA DA SILVA,DR. JOÃO DOMINGOS,APTO,DEFERIDO,COLIGAÇÃO,PSB,JUNTOS COM O POVO,BRASILEIRA NATA,ES,26/05/1968,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RN,DEPUTADO FEDERAL,CLEDINALDA BEZERRA DE ARAUJO,CLEDINALDA ARAUJO,APTO,DEFERIDO,PARTIDO ISOLADO,PSOL,PARTIDO ISOLADO,BRASILEIRA NATA,RN,11/07/1965,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,CLEMIR BATISTA RODRIGUES DA SILVA,CLEMIR BATISTA,APTO,DEFERIDO,PARTIDO ISOLADO,PSL,PARTIDO ISOLADO,BRASILEIRA NATA,MG,24/06/1953,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,PAULO DELLA ROSA JÚNIOR,DELEGADO POETA,APTO,DEFERIDO,COLIGAÇÃO,PMN,Coligação Mobilização Sustentável por São Paulo,BRASILEIRA NATA,SP,23/03/1963,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,LESLIE CAMARGO CARVALHO,LESLIE CAMARGO,APTO,DEFERIDO,COLIGAÇÃO,PRB,"PRB, PHS, AVANTE",BRASILEIRA NATA,PR,13/01/1968,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,HIDEKAZU TAKAYAMA,TAKAYAMA,APTO,DEFERIDO,COLIGAÇÃO,PSC,MUDA PARANÁ,BRASILEIRA NATA,PR,20/04/1948,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),AMARELA,2500000,SUPLENTE,S,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,IVETE MARIA DA CONCEICAO,IVETE CONCEICAO,APTO,DEFERIDO,COLIGAÇÃO,PTC,POR UM RIO MAIS HONESTO,BRASILEIRA NATA,RJ,21/01/1964,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RO,DEPUTADO FEDERAL,JUSSARA TEREZINHA GOTTLIEB,JUSSARA GOTTLIEB,APTO,DEFERIDO,COLIGAÇÃO,DEM,"RONDÔNIA, ESPERANÇA DE UM NOVO TEMPO",BRASILEIRA NATA,RS,13/07/1950,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,CLAUDETE DOS SANTOS CYPRIANO,CLAUDETE CYPRIANO,APTO,DEFERIDO,PARTIDO ISOLADO,PRTB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,26/03/1976,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RN,DEPUTADO FEDERAL,ROSE FERREIRA DA SILVA GUERRA,ROSE GUERRA,APTO,DEFERIDO,PARTIDO ISOLADO,NOVO,PARTIDO ISOLADO,BRASILEIRA NATA,SP,29/05/1968,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,CARLOS ALBERTO DOS SANTOS,KAKA WERÁ,APTO,DEFERIDO,COLIGAÇÃO,REDE,Coligação Mobilização Sustentável por São Paulo,BRASILEIRA NATA,SP,01/02/1964,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,VALDIR APARECIDO DOS SANTOS,VALDIR SANTA FÉ,APTO,DEFERIDO,COLIGAÇÃO,PPL,Coligação do bem e da verdade para mudar o Paraná,BRASILEIRA NATA,PR,03/02/1982,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,MARCUS NAPOLEAO,MARCUS NAPOLEAO,APTO,DEFERIDO,COLIGAÇÃO,PSL,ENDIREITA RIO GRANDE,BRASILEIRA NATA,RS,09/03/1966,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,PI,DEPUTADO FEDERAL,ULISSES NOGUEIRA DE AGUIAR,ULISSES NOGUEIRA,APTO,DEFERIDO,COLIGAÇÃO,PV,RESISTÊNCIA PELO PIAUÍ 2,BRASILEIRA NATA,PI,15/11/1973,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PB,DEPUTADO FEDERAL,HELENA UEMA,HELENA UEMA,APTO,DEFERIDO,COLIGAÇÃO,PC do B,A FORÇA DO TRABALHO I,BRASILEIRA NATA,SP,01/07/1942,FEMININO,SUPERIOR COMPLETO,CASADO(A),AMARELA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,CINTIA TEIXEIRA DE SOUZA SILVA,CINTIA TEIXEIRA,APTO,DEFERIDO,COLIGAÇÃO,PSOL,MUDAR É POSSÍVEL,BRASILEIRA NATA,RJ,16/02/1972,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,SC,DEPUTADO FEDERAL,MARGARETE CHARÃO RECHINI,MARGARETE CHARÃO,APTO,DEFERIDO,COLIGAÇÃO,PRTB,PARA CRESCER COM SANTA CATARINA,BRASILEIRA NATA,RS,21/03/1961,FEMININO,LÊ E ESCREVE,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,MARCELO MERIDA AGUIAR,MARCELO MÉRIDA,APTO,DEFERIDO,PARTIDO ISOLADO,PSD,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,19/10/1970,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SE,DEPUTADO FEDERAL,PETER SANTANA COSTA,PETER COSTA,APTO,DEFERIDO,PARTIDO ISOLADO,PSL,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,21/09/1966,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,ADRIANO BATISTA DE MORAES,ADRIANO DA SAUDE MENTAL,APTO,DEFERIDO,PARTIDO ISOLADO,AVANTE,PARTIDO ISOLADO,BRASILEIRA NATA,MG,15/09/1969,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,OSMAR DE MATTOS,OSMAR MATTOS,APTO,DEFERIDO,COLIGAÇÃO,PC do B,"Coligação PARANÁ, EDUCAÇÃO E EMPREGO",BRASILEIRA NATA,PR,22/03/1983,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,DF,DEPUTADO FEDERAL,LUCIANO SOARES LEIRO,DELEGADO FEDERAL LEIRO,APTO,DEFERIDO,COLIGAÇÃO,PPS,UNIDOS PELO DF 1,BRASILEIRA NATA,DF,31/10/1970,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,AM,DEPUTADO FEDERAL,PAULO FERRAZ ALVES,PAULO FERRAZ ALVES,INAPTO,RENÚNCIA,PARTIDO ISOLADO,PSOL,PARTIDO ISOLADO,BRASILEIRA NATA,AM,23/09/1967,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,2500000,#NULO#,N,#NULO#
2018,DF,DEPUTADO FEDERAL,CHARLES DE MAGALHAES ARAUJO JUNIOR,CORONEL CHARLES MAGALHAES,APTO,DEFERIDO,COLIGAÇÃO,PROS,RENOVAR DF 2,BRASILEIRA NATA,RJ,20/10/1966,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
