ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,TP_AGREMIACAO,SG_PARTIDO,NM_COLIGACAO,DS_NACIONALIDADE,SG_UF_NASCIMENTO,DT_NASCIMENTO,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SIT_TOT_TURNO,ST_REELEICAO,DS_SITUACAO_CANDIDATO_PLEITO
2014,BA,DEPUTADO FEDERAL,ACELINO FREITAS,POPÓ,APTO,DEFERIDO,COLIGAÇÃO,PRB,UNIDOS POR UMA BAHIA MELHOR,BRASILEIRA NATA,BA,1975-09-21,MASCULINO,LÊ E ESCREVE,CASADO(A),PARDA,2000000,SUPLENTE,N,DEFERIDO
2014,SE,DEPUTADO FEDERAL,JOSILDA ALICE DA GRAÇA MONTEIRO,JOSILDA,INAPTO,RENÚNCIA,COLIGAÇÃO,DEM,SERGIPE MEU AMOR,BRASILEIRA NATA,SE,1949-09-20,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,-1,#NULO#,N,#NULO#
2014,MG,DEPUTADO FEDERAL,ALEXANDRE GOMES FERREIRA,ALEXANDRE GOMES,APTO,DEFERIDO,COLIGAÇÃO,PTC,MINAS MELHOR,BRASILEIRA NATA,MG,1970-10-02,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,4000000,SUPLENTE,N,DEFERIDO
2014,DF,DEPUTADO FEDERAL,MARCELO JAMES VASCONCELOS COUTINHO,PROFESSOR COUTINHO,APTO,DEFERIDO,COLIGAÇÃO,PSDB,POR UM FUTURO MELHOR II,BRASILEIRA NATA,MA,1974-10-09,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,JOÃO HENRIQUE DOS SANTOS,JOÃO HENRIQUE DOS SANTOS,APTO,DEFERIDO,PARTIDO ISOLADO,PSB,PARTIDO ISOLADO,BRASILEIRA NATA,PR,1960-01-27,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PRETA,5000000,SUPLENTE,N,DEFERIDO
2014,AC,DEPUTADO FEDERAL,SEBASTIÃO ALVES RODRIGUES MANCHINERY,SABÁ MANCHINERY,APTO,DEFERIDO,COLIGAÇÃO,DEM,PRODUZIR PARA EMPREGAR,BRASILEIRA NATA,AC,1970-01-16,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),INDÍGENA,800000,NÃO ELEITO,N,DEFERIDO
2014,RN,DEPUTADO FEDERAL,FABIO LUIZ MOURA BEZERRA,FABIO BEZERRA,APTO,DEFERIDO,COLIGAÇÃO,PHS,SEM MUDANÇA NÃO HÁ ESPERANÇA 1,BRASILEIRA NATA,RN,1971-02-28,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,500000,NÃO ELEITO,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,LOURIVAL DE JESUS DA SILVA,LOURIVAL NENO,APTO,DEFERIDO,COLIGAÇÃO,PMN,PROJETO VITORIA,BRASILEIRA NATA,SP,1959-12-01,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,6000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,CARLOS ROBERTO PEREIRA,CARLOS PEREIRA,APTO,DEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,ES,1953-03-23,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,3000000,NÃO ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,JULIA PRECILIANA PROCOPIO,TIA JULIA,APTO,DEFERIDO,PARTIDO ISOLADO,PT do B,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,1951-05-10,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,2000000,NÃO ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,CLÁUDIO HENRIQUE DOS ANJOS,BARACK OBAMA CLAUDIO HENRIQUE,APTO,DEFERIDO,COLIGAÇÃO,PT,FRENTE POPULAR I,BRASILEIRA NATA,RJ,1969-02-18,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,5000000,SUPLENTE,N,DEFERIDO
2014,DF,DEPUTADO FEDERAL,JOSÉ SÍLVIO DOS SANTOS,SÍLVIO DOS SANTOS,INAPTO,INDEFERIDO,COLIGAÇÃO,PDT,SOMOS TODOS BRASÍLIA,BRASILEIRA NATA,SE,1947-05-30,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,3000000,NÃO ELEITO,S,INDEFERIDO COM RECURSO
2014,RJ,DEPUTADO FEDERAL,MARILDA LIMA LACERDA,MARILDA LACERDA,INAPTO,INDEFERIDO,COLIGAÇÃO,PSDC,POR UM RIO MELHOR,BRASILEIRA NATA,BA,1956-10-13,FEMININO,SUPERIOR INCOMPLETO,DIVORCIADO(A),PARDA,-1,#NULO#,N,#NULO#
2014,SP,DEPUTADO FEDERAL,JOSÉ BENEDITO DOS SANTOS,JOBE DO PEN,APTO,DEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1965-11-02,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,7000000,NÃO ELEITO,N,DEFERIDO COM RECURSO
2014,RO,DEPUTADO FEDERAL,ANSELMO DE JESUS ABREU,ANSELMO DE JESUS,APTO,DEFERIDO,PARTIDO ISOLADO,PT,PARTIDO ISOLADO,BRASILEIRA NATA,PR,1952-12-25,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,2000000,NÃO ELEITO,S,DEFERIDO
2014,MG,DEPUTADO FEDERAL,BONIFÁCIO JOSÉ TAMM DE ANDRADA,BONIFÁCIO ANDRADA,APTO,DEFERIDO,COLIGAÇÃO,PSDB,A VEZ DE MINAS,BRASILEIRA NATA,MG,1930-05-14,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,7000000,ELEITO,S,DEFERIDO
2014,MG,DEPUTADO FEDERAL,MADALENA DE FATIMA GUALBERTO FARIA,MADALENA GUALBERTO,APTO,DEFERIDO,COLIGAÇÃO,PT do B,+MINAS,BRASILEIRA NATA,MG,1959-05-10,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,3000000,SUPLENTE,N,DEFERIDO
2014,CE,DEPUTADO FEDERAL,LUISA GONÇALVES DA SILVA,LUISA GONÇALVES,APTO,DEFERIDO,COLIGAÇÃO,PSOL,Frente de Esquerda Socialista,BRASILEIRA NATA,CE,1957-03-25,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,50000,NÃO ELEITO,N,DEFERIDO
2014,MA,DEPUTADO FEDERAL,LUCIANA RAQUEL RODRIGUES COSTA,RAQUEL,INAPTO,INDEFERIDO,COLIGAÇÃO,PMDB,PRA FRENTE MARANHÃO 1,BRASILEIRA NATA,MA,1950-11-11,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),BRANCA,-1,#NULO#,N,#NULO#
2014,SP,DEPUTADO FEDERAL,EUNIVALDO ABADE DOS SANTOS,EUNIVALDO ABADE,INAPTO,RENÚNCIA,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,BA,1952-09-04,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,-1,#NULO#,N,#NULO#
2014,RS,DEPUTADO FEDERAL,JERÔNIMO PIZZOLOTTO GOERGEN,JERÔNIMO GOERGEN,APTO,DEFERIDO,COLIGAÇÃO,PP,UNIDOS PELA ESPERANÇA,BRASILEIRA NATA,RS,1976-01-20,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,4500000,ELEITO,S,DEFERIDO
2014,PB,DEPUTADO FEDERAL,JOSÉ SILVA DOS SANTOS,JOSÉ SILVA,APTO,DEFERIDO,PARTIDO ISOLADO,PSOL,PARTIDO ISOLADO,BRASILEIRA NATA,PB,1986-04-04,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,200000,NÃO ELEITO,N,DEFERIDO
2014,BA,DEPUTADO FEDERAL,REINALDO DA CRUZ MARTINS,REINALDO MARTINS,APTO,DEFERIDO,PARTIDO ISOLADO,PSOL,PARTIDO ISOLADO,BRASILEIRA NATA,BA,1965-06-06,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,100000,NÃO ELEITO,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,LUIZ OTAVIO DA TRINDADE,BIZUTE - LUIZ BIZUTE,APTO,DEFERIDO,COLIGAÇÃO,PSOL,FRENTE DE ESQUERDA SOCIALISTA,BRASILEIRA NATA,MG,1960-12-28,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,100000,NÃO ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,JEAN WYLLYS DE MATOS SANTOS,JEAN WYLLYS,APTO,DEFERIDO,PARTIDO ISOLADO,PSOL,PARTIDO ISOLADO,BRASILEIRA NATA,BA,1974-03-10,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,550000,ELEITO,S,DEFERIDO
2014,RS,DEPUTADO FEDERAL,SANDRO ROBERTO CUNHA DA SILVA,SANDRO CUNHA,APTO,DEFERIDO,COLIGAÇÃO,PTB,MAIS DESENVOLVIMENTO. MAIS CONQUISTAS.,BRASILEIRA NATA,RS,1969-04-27,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2400000,SUPLENTE,N,DEFERIDO
2014,SE,DEPUTADO FEDERAL,FÁBIO DE ALMEIDA REIS,FÁBIO REIS,APTO,DEFERIDO,COLIGAÇÃO,PMDB,AGORA É A VEZ DO POVO,BRASILEIRA NATA,SE,1977-04-15,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,12000000,ELEITO,S,DEFERIDO
2014,RS,DEPUTADO FEDERAL,JOSE GILBERTO MACHADO,BETO BOCA,APTO,DEFERIDO,COLIGAÇÃO,PSDB,UNIDOS PELA ESPERANÇA,BRASILEIRA NATA,RS,1972-02-18,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),BRANCA,4500000,SUPLENTE,N,DEFERIDO
2014,RR,DEPUTADO FEDERAL,JOSE DE PAULO RODRIGUES,J. PAULO,APTO,DEFERIDO,COLIGAÇÃO,PT do B,MAIS RORAIMA,BRASILEIRA NATA,CE,1970-12-06,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,1100000,SUPLENTE,N,DEFERIDO
2014,AM,DEPUTADO FEDERAL,ALEXANDRE SIMÕES DE SOUZA,ALEXANDRE SIMÕES,APTO,DEFERIDO,PARTIDO ISOLADO,PSOL,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1974-05-11,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,300000,NÃO ELEITO,N,DEFERIDO
2014,RS,DEPUTADO FEDERAL,JORGE ALBERTO DUARTE GRILL,BETO GRILL,APTO,DEFERIDO,COLIGAÇÃO,PSB,UNIDOS PELO RIO GRANDE,BRASILEIRA NATA,RS,1954-10-10,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,1800000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,THIAGO TRINDADE DE AGUIAR,THIAGO AGUIAR,APTO,DEFERIDO,COLIGAÇÃO,PSOL,Frente de Esquerda,BRASILEIRA NATA,SP,1989-04-20,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,700000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,SANDRO MASTROBUONO,MASTROBUONO,APTO,DEFERIDO,PARTIDO ISOLADO,PRB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1976-03-04,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,HELIO LEONEL MURILO FERNANDES PEREIRA,HELIO LEONEL,APTO,DEFERIDO,COLIGAÇÃO,PSL,RIO SOLIDÁRIO,BRASILEIRA NATA,RJ,1967-05-17,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),PARDA,5000000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,ALESSANDRA MOREIRA DA COSTA,SANDRINHA,INAPTO,RENÚNCIA,COLIGAÇÃO,PT do B,+MINAS,BRASILEIRA NATA,MG,1986-01-31,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,-1,#NULO#,N,#NULO#
2014,SP,DEPUTADO FEDERAL,RUBENS MASSASHI ITO,ITO,APTO,DEFERIDO,COLIGAÇÃO,PSL,PROJETO VITORIA,BRASILEIRA NATA,MS,1961-07-18,MASCULINO,SUPERIOR COMPLETO,CASADO(A),AMARELA,6000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,SILVINO ROQUE NETO,RUSSO,APTO,DEFERIDO,COLIGAÇÃO,PMN,PROJETO VITORIA,BRASILEIRA NATA,RN,1968-05-24,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,MANOEL CAVALCANTE FERREIRA,MANEL LARANJEIRAS,APTO,DEFERIDO,COLIGAÇÃO,DEM,PACTO PELO RIO DE JANEIRO E O BRASIL,BRASILEIRA NATA,PE,1956-09-10,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,BA,DEPUTADO FEDERAL,SARA QUEIROZ DOS SANTOS,SARA 2014,APTO,DEFERIDO,COLIGAÇÃO,PSC,UNIDOS POR UMA BAHIA MELHOR,BRASILEIRA NATA,BA,1970-01-21,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,4000000,SUPLENTE,N,DEFERIDO
2014,AP,DEPUTADO FEDERAL,VALCINETE FARIAS SANTANA,PROFESSORA VAL,APTO,DEFERIDO,COLIGAÇÃO,PSD,JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA,BRASILEIRA NATA,AP,1972-12-16,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,12000000,NÃO ELEITO,N,DEFERIDO
2014,MA,DEPUTADO FEDERAL,RAFAEL BARROS ALMEIDA,RAFAEL ALMEIDA,APTO,DEFERIDO,COLIGAÇÃO,PT,PRA SEGUIR EM FRENTE COM MUITO MAIS MUDANÇA,BRASILEIRA NATA,SP,1986-09-17,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,3000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,JOSÉ DE LIMA OLIVEIRA JUNIOR,DOUTOR LIMA,APTO,DEFERIDO,PARTIDO ISOLADO,PRB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1972-03-26,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,PR,DEPUTADO FEDERAL,EUGENIO COVALCHUK PRIMO,EUGENIO COVALCHUK,APTO,DEFERIDO,COLIGAÇÃO,PV,Paraná por Você,BRASILEIRA NATA,PR,1959-07-27,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,943000,SUPLENTE,N,DEFERIDO
2014,PI,DEPUTADO FEDERAL,ANTONIO ALMEIDA DE SOUSA,TOIM DUFRANGO,APTO,DEFERIDO,COLIGAÇÃO,PTC,PIAUI NO CORAÇÃO II,BRASILEIRA NATA,PI,1962-10-16,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,6000000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,MARCO ANTÔNIO FELÍCIO DA SILVA,MARCO FELÍCIO,APTO,DEFERIDO,COLIGAÇÃO,DEM,A VEZ DE MINAS,BRASILEIRA NATA,MG,1937-10-24,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,7000000,SUPLENTE,N,DEFERIDO
2014,RS,DEPUTADO FEDERAL,CARLOS OTAVIO SCHNEIDER,CARLOS SCHNEIDER,APTO,DEFERIDO,COLIGAÇÃO,PATRIOTA,A Força do Rio Grande,BRASILEIRA NATA,RS,1954-10-01,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,RO,DEPUTADO FEDERAL,LUCIO ANTONIO MOSQUINI,LUCIO MOSQUINI,APTO,DEFERIDO,COLIGAÇÃO,PMDB,RONDONIA NO CAMINHO CERTO 1,BRASILEIRA NATA,MT,1969-07-23,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,3000000,ELEITO,N,DEFERIDO
2014,ES,DEPUTADO FEDERAL,FRANCISCO INÁCIO DAROZ,CORONEL INÁCIO DAROZ,INAPTO,RENÚNCIA,COLIGAÇÃO,PRP,JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE,BRASILEIRA NATA,ES,1963-04-21,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,-1,#NULO#,N,#NULO#
2014,MG,DEPUTADO FEDERAL,MAURA MARIA DA SILVA FOUREAUX MACEDO,MAURA MACEDO,APTO,DEFERIDO,COLIGAÇÃO,PTB,UNIDOS POR MINAS,BRASILEIRA NATA,MG,1966-08-20,FEMININO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,PARDA,5000000,SUPLENTE,N,DEFERIDO
2014,PR,DEPUTADO FEDERAL,ROZA GOMES SOBRINHO,ROZA GOMES,INAPTO,RENÚNCIA,PARTIDO ISOLADO,PMDB,PARTIDO ISOLADO,BRASILEIRA NATA,PR,1944-06-12,FEMININO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,-1,#NULO#,N,#NULO#
2014,MA,DEPUTADO FEDERAL,SAMUEL SANTOS PEREIRA,PROFESSOR MAX,APTO,DEFERIDO,COLIGAÇÃO,PSD,PRA SEGUIR EM FRENTE COM MUITO MAIS MUDANÇA,BRASILEIRA NATA,MA,1954-04-04,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,6000000,SUPLENTE,N,DEFERIDO
2014,SC,DEPUTADO FEDERAL,EDERSON ROGERIO ANTONINI,ENGENHEIRO EDERSON ANTONINI,APTO,DEFERIDO,COLIGAÇÃO,PSDB,COLIGAÇÃO A FORÇA PARA A MUDANÇA,BRASILEIRA NATA,SC,1980-01-22,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,PI,DEPUTADO FEDERAL,SAMIO FALCAO MENDES,SAMIO FALCAO,APTO,DEFERIDO,COLIGAÇÃO,PHS,A VITÓRIA COM A FORÇA DO POVO,BRASILEIRA NATA,PI,1971-01-24,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,ALFREDO GONÇALVES RODRIGUES DE MIRANDA,CANTOR MIRANDA,APTO,DEFERIDO,COLIGAÇÃO,PSDC,POR UM RIO MELHOR,BRASILEIRA NATA,RJ,1964-08-27,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,2000000,SUPLENTE,N,INDEFERIDO COM RECURSO
2014,GO,DEPUTADO FEDERAL,THIAGO MACHADO MATIAS,THIAGO MATIAS,APTO,DEFERIDO,COLIGAÇÃO,DEM,AMOR POR GOIAS,BRASILEIRA NATA,GO,1986-04-13,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,5000000,SUPLENTE,N,DEFERIDO
2014,MS,DEPUTADO FEDERAL,GERALDO SALES,GERALDO SALES,APTO,DEFERIDO,COLIGAÇÃO,PSDB,NOVO TEMPO,BRASILEIRA NATA,SP,1962-10-19,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),BRANCA,4000000,SUPLENTE,N,DEFERIDO
2014,CE,DEPUTADO FEDERAL,MARIA RAFAELLA COSTA SILVA,RAFAELLA SILVA,APTO,DEFERIDO,COLIGAÇÃO,PTC,PTC - PEN - PV - PT DO B - PRTB - PMN - PPL,BRASILEIRA NATA,CE,1981-06-01,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,3000000,NÃO ELEITO,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,MÔNICA FERRE,MÔNICA FERRE,APTO,DEFERIDO,PARTIDO ISOLADO,PRTB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1969-01-05,FEMININO,SUPERIOR INCOMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,4000000,NÃO ELEITO,N,DEFERIDO
2014,PR,DEPUTADO FEDERAL,MARIANE DE SIQUEIRA,MARIANE SIQUEIRA,APTO,DEFERIDO,PARTIDO ISOLADO,PSTU,PARTIDO ISOLADO,BRASILEIRA NATA,PR,1981-07-27,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,10000,NÃO ELEITO,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,ADEMIR CAMILO PRATES RODRIGUES,ADEMIR CAMILO,APTO,DEFERIDO,COLIGAÇÃO,PROS,MINAS PRA VOCÊ,BRASILEIRA NATA,MG,1964-05-30,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,5000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,ALTINEU CORTES FREITAS COUTINHO,ALTINEU CORTES,APTO,DEFERIDO,COLIGAÇÃO,PR,PR E PROS,BRASILEIRA NATA,RJ,1968-09-13,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,3000000,ELEITO,N,DEFERIDO
2014,PI,DEPUTADO FEDERAL,KATARINA SOUZA CORREA,KATARINA CORREA,INAPTO,RENÚNCIA,COLIGAÇÃO,PHS,A VITÓRIA COM A FORÇA DO POVO,BRASILEIRA NATA,AM,1981-04-11,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),INDÍGENA,-1,#NULO#,N,#NULO#
2014,MA,DEPUTADO FEDERAL,EDVAN FERREIRA MATOS,EDVAN MATOS,APTO,DEFERIDO,COLIGAÇÃO,PMN,POR UM MARANHÃO MAIS FORTE,BRASILEIRA NATA,MA,1960-11-05,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PRETA,4000000,SUPLENTE,N,DEFERIDO
2014,PR,DEPUTADO FEDERAL,EMERSON LEONEVAL BORGES,LORO DO PV,INAPTO,INDEFERIDO,COLIGAÇÃO,PV,Paraná por Você,BRASILEIRA NATA,PR,1974-04-08,MASCULINO,SUPERIOR COMPLETO,VIÚVO(A),BRANCA,943000,NÃO ELEITO,N,INDEFERIDO
2014,AP,DEPUTADO FEDERAL,REGIANE GURGEL MENEZES MEDEIROS,REGIANE,APTO,DEFERIDO,COLIGAÇÃO,PSC,O AMAPÁ QUE QUEREMOS,BRASILEIRA NATA,AP,1966-09-29,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,BA,DEPUTADO FEDERAL,VALCREDES ALVES SIARA,COREA DA FARMACIA,APTO,DEFERIDO,COLIGAÇÃO,PRTB,POR UMA BAHIA LIVRE E JUSTA,BRASILEIRA NATA,BA,1953-09-23,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,1000000,NÃO ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,CARLOS EDUARDO INACIO RIBEIRO,CARLOS EDUARDO,APTO,DEFERIDO,COLIGAÇÃO,PSL,RIO SOLIDÁRIO,BRASILEIRA NATA,RJ,1971-01-06,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,ELISEU LOURENÇO DA SILVA,ELISEU PERUEIRO,APTO,DEFERIDO,COLIGAÇÃO,PT do B,+MINAS,BRASILEIRA NATA,MG,1972-11-25,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,3000000,SUPLENTE,N,DEFERIDO
2014,BA,DEPUTADO FEDERAL,RITA MARIA DE ALMEIDA ANTAS,RITA ANTAS,INAPTO,NÃO CONHECIMENTO DO PEDIDO,COLIGAÇÃO,PTC,JUNTOS SOMOS FORTES,BRASILEIRA NATA,BA,1950-12-09,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,-1,#NULO#,N,#NULO#
2014,AM,DEPUTADO FEDERAL,PAULO VICTOR PENAFORT MENDES,PAULO MENDES,APTO,DEFERIDO,PARTIDO ISOLADO,PSTU,PARTIDO ISOLADO,BRASILEIRA NATA,AM,1983-02-04,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,160000,NÃO ELEITO,N,DEFERIDO
2014,CE,DEPUTADO FEDERAL,ALEXANDRE LINHARES COLARES,ALEX LINHARES,APTO,DEFERIDO,COLIGAÇÃO,PTC,PTC - PEN - PV - PT DO B - PRTB - PMN - PPL,BRASILEIRA NATA,CE,1974-03-17,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,3000000,NÃO ELEITO,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,JOSE ANTONIO DO CARMO CRUZ,JOSE ANTONIO,APTO,DEFERIDO,COLIGAÇÃO,PT,PT - PCdoB,BRASILEIRA NATA,SP,1965-07-23,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,10000000,SUPLENTE,N,DEFERIDO
2014,PA,DEPUTADO FEDERAL,ARNALDO JORDY FIGUEIREDO,JORDY,APTO,DEFERIDO,COLIGAÇÃO,PPS,UNIÃO PELO PARÁ,BRASILEIRA NATA,PA,1958-11-30,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,ELEITO,S,DEFERIDO
2014,RN,DEPUTADO FEDERAL,JOSENILDO MARTINS DE SOUZA,JOSENILDO BRASIL,INAPTO,INDEFERIDO,PARTIDO ISOLADO,PSOL,PARTIDO ISOLADO,BRASILEIRA NATA,RN,1974-12-04,MASCULINO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PARDA,-1,#NULO#,N,#NULO#
2014,SP,DEPUTADO FEDERAL,JOÃO MARCOS MARTINS,JOÃO MARTINS  MAQUITA,INAPTO,INDEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1965-02-10,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,7000000,NÃO ELEITO,N,INDEFERIDO COM RECURSO
2014,PR,DEPUTADO FEDERAL,CLAUDINEI MESSIAS LEBEDIEFF,CLAUDINEI HOMEM DO CHAPÉU,APTO,DEFERIDO,COLIGAÇÃO,PSC,União Pelo Paraná,BRASILEIRA NATA,PR,1970-11-05,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,8000000,SUPLENTE,N,DEFERIDO
